Card DB ID,Skating,Career,First Name,Last Name,Defense,Nation,Team ID,Position,Checking,Shooting,Hands,Training Slots,Rare Card,Rating,Is Victory Card,Is Legend Card
1422,83,75,Ville,Leino,80,67,21,1,78,82,85,2,1,82,0,0
984,85,75,Christopher,Higgins,78,14,28,1,80,83,83,2,1,82,0,0
907,85,70,Dan,Hamhuis,85,0,28,3,84,76,80,2,1,82,0,0
683,82,70,Ray,Emery,83,0,0,5,84,83,80,2,1,82,0,0
3111,82,75,Jay,McClement,84,0,7,0,84,80,77,2,1,82,0,0
2550,86,70,Radim,Vrbata,74,82,22,2,76,84,85,2,1,82,0,0
1791,85,70,Johnny,Oduya,84,69,1,3,83,74,77,2,1,82,0,0
1733,84,75,Frans,Nielsen,81,66,18,0,74,82,84,2,1,82,0,0
1654,80,70,Travis,Moen,84,0,15,1,86,78,75,2,1,82,0,0
3665,80,75,Johnny,Boychuk,85,0,2,4,86,76,75,2,1,82,0,0
3338,80,75,Mark,Stuart,85,14,1,3,86,74,73,2,1,82,0,0
1679,80,70,Shaone,Morrisonn,85,0,3,3,86,75,73,2,1,82,0,0
768,79,70,Kurtis,Foster,83,0,11,4,88,77,74,2,1,82,0,0
285,80,75,Anton,Babchuk,83,77,4,4,82,77,78,2,1,82,0,0
2651,88,75,Nikolay,Zherdev,70,76,21,2,70,82,86,2,1,82,0,0
1412,90,65,David,Legwand,80,14,16,0,81,82,83,1,1,82,0,0
1743,82,65,Antero,Niittymaki,82,67,25,5,84,82,84,1,1,82,0,0
801,84,55,Mathieu,Garon,82,0,8,5,80,83,84,1,1,82,0,0
2248,81,55,Ryan,Smyth,81,0,11,1,82,81,83,1,1,82,1,0
2106,88,55,Sergei,Samsonov,77,76,12,1,79,80,85,1,1,82,0,0
2082,84,65,Michael,Ryder,78,0,2,2,79,84,83,1,1,82,0,0
1634,84,65,Antti,Miettinen,82,67,14,2,80,82,81,1,1,82,0,0
1536,83,65,Manny,Malhotra,84,0,28,0,84,82,79,1,1,82,0,0
1426,84,65,Jordan,Leopold,84,14,3,3,82,77,82,1,1,82,0,0
1241,80,55,Mike,Knuble,83,14,29,2,84,84,81,1,1,82,0,0
1208,82,65,Chris,Kelly,84,0,2,0,82,80,80,1,1,82,0,0
915,80,55,Michal,Handzus,84,95,13,0,85,82,79,1,1,82,0,0
912,82,55,Roman,Hamrlik,85,82,15,3,84,77,80,1,1,82,0,0
358,86,65,Marc-Andre,Bergeron,81,0,26,3,82,82,81,1,1,82,0,0
282,83,65,Sean,Avery,81,0,19,1,87,81,80,1,1,82,0,0
2388,80,55,Jose,Theodore,82,0,14,5,82,82,86,1,1,82,0,0
1349,80,65,Jason,LaBarbera,82,0,22,5,82,83,83,1,1,82,0,0
1127,83,55,Brent,Johnson,83,14,23,5,82,83,81,1,1,82,0,0
677,81,65,Dan,Ellis,82,0,0,5,83,83,83,1,1,82,0,0
1957,83,55,Vaclav,Prospal,78,82,19,0,78,83,84,1,1,82,0,0
1721,79,65,Chris,Neil,84,0,20,2,90,78,73,1,1,82,0,0
1295,84,55,Alex,Kovalev,75,76,23,2,80,83,84,1,1,82,0,0
535,83,55,Brett,Clark,85,0,26,3,83,74,78,1,1,82,0,0
458,78,55,Andrew,Brunette,81,0,14,1,80,84,82,1,1,82,0,0
2600,84,55,Ray,Whitney,77,0,22,1,72,83,86,1,1,82,0,0
2597,79,55,Colin,White,84,0,17,3,88,74,68,1,1,82,0,0
1648,80,55,Willie,Mitchell,85,0,13,3,84,74,70,1,1,82,0,0
1551,82,65,Paul,Mara,84,14,15,3,86,73,71,1,1,82,0,0
2161,80,55,Robert,Scuderi,85,14,13,3,85,71,70,1,1,82,0,0
2407,74,55,Mathias,Tjarnqvist,70,69,64,2,72,74,76,1,0,82,0,0
478,75,45,Sven,Butenschon,72,85,97,3,80,67,64,1,0,82,0,0
7574,84,100,Tyler,Seguin,74,0,2,0,74,82,84,9,1,81,1,0
5771,87,100,T.J.,Galiardi,80,0,7,1,82,82,82,5,1,81,0,0
4607,92,100,Darren,Helm,83,0,10,0,80,78,82,5,1,81,0,0
4198,92,100,Andrew,Cogliano,83,0,11,0,77,80,84,5,1,81,0,0
6396,80,100,Ryan,O'Reilly,84,0,7,0,83,82,80,5,1,81,0,0
6336,84,100,Lars,Eller,79,66,15,0,80,82,82,5,1,81,0,0
4208,82,100,James,Sheppard,79,0,14,0,80,81,82,5,1,81,0,0
4204,86,100,Kris,Russell,84,0,8,3,75,76,83,5,1,81,0,0
3417,88,100,Linus,Omark,77,69,11,1,73,82,85,5,1,81,0,0
5888,84,100,Mikael,Backlund,77,69,4,0,76,81,83,5,1,81,0,0
5688,84,100,Josh,Bailey,77,0,18,0,75,82,83,5,1,81,0,0
6736,82,100,Travis,Hamonic,82,0,18,4,84,74,75,5,1,81,0,0
5824,80,100,Ryan,Wilson,83,0,7,3,86,74,74,5,1,81,0,0
5651,86,100,Mats,Zuccarello,72,68,19,2,70,80,85,5,1,81,0,0
4633,79,100,Theo,Peckham,84,0,11,3,89,73,69,5,1,81,0,0
6401,85,85,Viktor,Stalberg,79,69,6,1,84,82,80,3,1,81,0,0
4191,87,85,Matt,Niskanen,83,14,23,4,83,76,82,3,1,81,0,0
3716,88,85,Jannik,Hansen,82,66,28,2,84,80,77,3,1,81,0,0
3115,85,85,Rostislav,Olesz,78,82,6,1,80,82,83,3,1,81,0,0
6424,85,85,Tyler,Bozak,79,0,27,0,77,82,83,3,1,81,0,0
4313,83,85,Mike,Santorelli,78,0,12,0,80,83,82,3,1,81,0,0
3311,83,85,Maxim,Lapierre,82,0,28,0,84,79,77,3,1,81,0,0
3288,80,85,Eric,Fehr,80,0,29,2,83,83,81,3,1,81,0,0
3239,77,85,Steve,Bernier,81,0,12,2,86,82,79,3,1,81,0,0
89,88,85,Kyle,Cumiskey,78,0,7,3,76,79,84,3,1,81,0,0
76,84,85,Andrej,Sekera,83,95,3,3,82,75,79,3,1,81,0,0
6313,81,75,Jonas,Gustavsson,81,69,59,5,81,81,83,3,1,81,0,0
23,81,85,Roman,Polak,83,82,24,4,85,74,75,3,1,81,0,0
20,85,85,Patrick,O'Sullivan,75,14,43,1,76,82,84,3,1,81,0,0
5809,81,85,Chris,Butler,82,14,4,3,82,74,77,3,1,81,0,0
4350,80,85,Adam,McQuaid,84,0,2,4,84,74,73,3,1,81,0,0
3807,81,75,David,Clarkson,83,0,17,2,86,81,77,2,1,81,0,0
3207,88,75,Patrick,Eaves,79,0,10,2,80,80,82,2,1,81,0,0
2467,84,75,Fedor,Tyutin,84,76,8,3,84,77,80,2,1,81,0,0
2426,82,70,Raffi,Torres,80,0,28,1,88,81,78,2,1,81,0,0
2215,86,75,Fredrik,Sjostrom,82,69,27,2,83,80,78,2,1,81,0,0
1243,88,70,Chuck,Kobasew,80,0,14,1,81,82,80,2,1,81,0,0
543,84,75,Carlo,Colaiacovo,84,0,24,3,83,76,81,2,1,81,0,0
356,85,75,Sean,Bergenheim,81,67,26,1,83,82,80,2,1,81,0,0
81,83,70,David,Moss,82,14,4,2,84,81,79,2,1,81,0,0
4300,80,75,Brian,Boyle,82,14,19,0,88,80,76,2,1,81,0,0
3308,80,70,Tomas,Kopecky,81,95,12,2,84,82,79,2,1,81,0,0
3281,80,75,Kyle,Brodziak,82,0,14,0,82,80,79,2,1,81,0,0
3220,83,75,Daniel,Paille,83,0,2,1,83,79,77,2,1,81,0,0
3216,83,70,Chad,LaRose,83,14,5,2,84,79,77,2,1,81,0,0
3142,83,75,Maxime,Talbot,83,0,23,0,84,80,77,2,1,81,0,0
3131,87,75,Chris,Campoli,80,0,6,3,78,79,82,2,1,81,0,0
2419,83,75,Jordin,Tootoo,82,0,16,2,89,78,75,2,1,81,0,0
827,85,75,Marcel,Goc,82,85,16,0,81,80,79,2,1,81,0,0
6331,80,75,Henrik,Karlsson,81,69,4,5,82,82,81,2,1,81,0,0
3249,80,70,Peter,Budaj,81,95,7,5,80,82,83,2,1,81,0,0
278,80,70,Alexander,Auld,82,0,15,5,83,82,80,2,1,81,0,0
3337,80,70,David,Steckel,82,14,17,0,86,79,74,2,1,81,0,0
3203,85,75,Erik,Christensen,76,0,19,0,76,82,83,2,1,81,0,0
1968,77,70,Taylor,Pyatt,79,0,22,1,86,80,79,2,1,81,0,0
492,80,75,Greg,Campbell,84,0,2,0,84,78,75,2,1,81,0,0
2588,82,75,Kyle,Wellwood,76,0,25,0,73,80,84,2,1,81,0,0
2353,88,70,Marek,Svatos,71,95,20,2,69,83,85,2,1,81,0,0
689,81,75,Jonathan,Ericsson,83,69,10,3,86,73,73,2,1,81,0,0
17,79,75,Shane,O'Brien,83,0,16,3,88,75,70,2,1,81,0,0
2662,81,55,Dainius,Zubrus,82,75,17,0,85,82,80,1,1,81,0,0
2325,84,55,Marco,Sturm,81,85,29,1,80,83,82,1,1,81,0,0
2052,86,55,Brian,Rolston,80,14,17,1,80,84,80,1,1,81,0,0
2038,83,55,Stephane,Robidas,87,0,9,4,88,74,79,1,1,81,0,0
1373,86,55,Jamie,Langenbrunner,82,14,9,2,81,82,81,1,1,81,0,0
1042,80,65,Trent,Hunter,81,0,18,2,84,82,81,1,1,81,0,0
657,83,65,Pascal,Dupuis,82,0,23,2,82,82,81,1,1,81,0,0
552,82,55,Matt,Cooke,83,0,23,1,84,80,79,1,1,81,0,0
516,87,65,Jason,Chimera,84,0,29,1,83,79,77,1,1,81,0,0
816,81,55,Jean-Sebastien,Giguere,82,0,27,5,84,82,79,1,1,81,0,0
540,81,55,Scott,Clemmensen,82,14,12,5,83,82,82,1,1,81,0,0
1943,86,55,Tom,Poti,82,14,29,3,80,76,82,1,1,81,0,0
1678,84,55,Brendan,Morrison,80,0,4,0,78,80,83,1,1,81,0,0
1500,83,55,Toni,Lydman,84,67,0,3,83,74,80,1,1,81,0,0
1375,83,55,Daymond,Langkow,81,0,4,0,80,81,81,1,1,81,0,0
1316,83,55,Filip,Kuba,83,82,20,3,83,78,77,1,1,81,0,0
1290,82,55,Ales,Kotalik,78,82,3,2,82,82,82,1,1,81,0,0
1009,79,55,Tomas,Holmstrom,81,69,10,1,84,82,80,1,1,81,0,0
948,83,55,Jochen,Hecht,81,85,3,0,79,81,81,1,1,81,0,0
891,82,65,Niklas,Hagman,81,67,4,1,80,82,82,1,1,81,0,0
861,82,55,Mike,Grier,84,14,3,2,86,78,73,1,1,81,0,0
725,80,65,Ruslan,Fedotenko,80,77,19,1,83,82,79,1,1,81,0,0
653,83,55,Jean-Pierre,Dumont,78,0,16,2,79,82,81,1,1,81,0,0
569,83,55,Matt,Cullen,81,14,14,0,80,81,82,1,1,81,0,0
266,77,55,Jason,Arnott,80,0,29,0,84,82,80,1,1,81,0,0
94,83,65,Joel,Ward,83,0,16,2,85,79,77,1,1,81,0,0
435,82,55,Fred,Brathwaite,80,0,97,5,78,80,85,1,1,81,0,0
413,80,55,Brian,Boucher,82,14,21,5,82,81,82,1,1,81,0,0
2241,80,65,Jerred,Smithson,82,0,16,0,87,78,74,1,1,81,0,0
1999,77,55,Marty,Reasoner,82,14,12,0,82,81,80,1,1,81,0,0
547,83,65,Mike,Comrie,77,0,60,0,75,82,84,1,1,81,0,0
371,78,65,Blair,Betts,83,0,21,0,84,79,75,1,1,81,0,0
2272,80,55,Jaroslav,Spacek,83,82,15,3,82,76,74,1,1,81,0,0
2264,80,55,Brent,Sopel,84,0,15,4,84,76,72,1,1,81,0,0
1662,80,65,Steve,Montador,84,0,3,4,85,74,72,1,1,81,0,0
3283,77,65,Matt,Carkner,84,0,20,4,88,74,69,1,1,81,0,0
3138,74,65,George,Parros,82,14,0,2,91,72,69,1,1,81,0,0
2500,80,65,Jim,Vandermeer,84,0,11,3,87,69,69,1,1,81,0,0
2321,76,55,Jason,Strudwick,84,0,11,3,88,72,66,1,1,81,0,0
546,77,55,Mike,Commodore,82,0,56,4,87,73,71,1,0,81,0,0
473,74,45,Anders,Burström,71,69,69,2,72,70,74,1,0,81,0,0
4334,84,100,Steve,Downie,84,0,26,2,86,82,81,5,1,80,0,0
5690,89,100,Mikkel,Boedker,77,66,22,1,79,80,83,5,1,80,0,0
6312,85,100,Marcus,Johansson,79,69,29,0,78,82,82,5,1,80,0,0
5741,80,100,Zack,Smith,81,0,20,0,84,80,78,5,1,80,0,0
4769,83,100,Justin,Abdelkader,82,14,10,1,85,79,77,5,1,80,0,0
4374,85,100,Jack,Skille,78,14,12,2,83,80,80,5,1,80,0,0
4347,85,100,Vladimir,Sobotka,78,82,24,0,78,80,82,5,1,80,0,0
4885,81,100,Martin,Ruzicka,82,82,109,5,81,80,81,5,1,80,0,0
3459,78,100,Jhonas,Enroth,80,69,52,5,81,81,83,5,1,80,0,0
6565,83,100,Jamie,McBain,80,14,5,4,79,78,81,5,1,80,0,0
6488,85,100,Jonathon,Blum,81,14,16,4,75,78,83,5,1,80,0,0
6397,86,100,Michael,Del Zotto,75,0,39,3,77,80,83,5,1,80,0,0
5689,83,100,Luca,Sbisa,83,97,0,3,83,74,79,5,1,80,0,0
8629,85,100,Oliver,Ekman-Larsson,77,69,50,3,77,76,82,5,1,80,0,0
5879,83,100,Andreas,Nodl,75,78,21,2,77,82,80,5,1,80,0,0
4393,84,100,Jiri,Tlusty,73,82,5,1,76,79,83,5,1,80,0,0
4363,80,100,Mike,Weber,83,14,3,3,85,72,69,5,1,80,0,0
4251,80,100,Michael,Sauer,82,14,19,4,85,74,70,5,1,80,0,0
5691,84,85,Kevin,Porter,83,14,7,0,82,78,81,3,1,80,0,0
4196,85,85,Torrey,Mitchell,82,0,25,0,82,80,79,3,1,80,0,0
3759,83,85,Daniel,Winnik,81,0,7,1,82,80,79,3,1,80,0,0
3454,85,85,Peter,Regin,78,66,20,0,79,82,80,3,1,80,0,0
3226,83,85,Brad,Richardson,80,0,13,0,80,80,80,3,1,80,0,0
2809,86,85,Lauri,Korpikoski,80,67,22,1,80,81,80,3,1,80,0,0
145,82,85,Daniel,Carcillo,81,0,21,1,86,80,77,3,1,80,0,0
65,85,85,Benoit,Pouliot,79,0,15,1,84,80,78,3,1,80,0,0
3662,80,85,Justin,Peters,80,0,5,5,80,80,83,3,1,80,0,0
4226,84,85,Andrew,MacDonald,83,0,18,3,80,74,80,3,1,80,0,0
3951,80,85,Patrick,Kaleta,82,14,3,2,87,76,73,3,1,80,0,0
3821,84,85,Cal,O'Reilly,78,0,16,0,78,81,81,3,1,80,0,0
3456,86,85,Anton,Strålman,78,69,8,4,78,77,83,3,1,80,0,0
153,80,85,Marek,Schwarz,80,82,102,5,81,80,81,3,1,80,0,0
3881,80,85,Kyle,Chipchura,82,0,0,0,84,76,75,3,1,80,0,0
144,79,85,Marc,Methot,82,0,8,3,86,72,70,3,1,80,0,0
106,76,85,Zack,Stortini,80,0,11,2,90,74,69,3,1,80,0,0
96,80,85,Mark,Fraser,82,0,17,3,86,74,68,3,1,80,0,0
3688,77,75,Boris,Valabik,82,95,51,3,91,68,67,3,0,80,0,0
5698,83,75,Ryan,Jones,80,0,11,2,83,82,81,2,1,80,0,0
3723,80,75,Curtis,McElhinney,81,0,20,5,81,81,82,2,1,80,0,0
154,80,70,Michael,Leighton,81,0,33,5,82,82,79,2,1,80,0,0
3318,79,75,Eric,Nystrom,82,14,14,0,86,78,73,2,1,80,0,0
3222,77,70,Brad,Winchester,81,14,0,1,88,76,76,2,1,80,0,0
1074,80,70,Tim,Jackman,81,14,4,2,87,76,74,2,1,80,0,0
48,79,75,Brandon,Prust,83,0,19,1,85,79,74,2,1,80,0,0
4578,82,75,Patrick,Ehelechner,79,85,100,5,79,83,78,2,1,80,0,0
3862,80,75,Jeff,Deslauriers,79,0,48,5,80,80,82,2,1,80,0,0
158,80,75,Tomas,Popperle,81,82,112,5,80,80,80,2,1,80,0,0
5830,82,75,Jason,Garrison,81,0,12,3,84,74,74,2,1,80,0,0
3342,76,75,Chris,Thorburn,83,0,1,2,87,76,74,2,1,80,0,0
3307,83,75,Kevin,Klein,82,0,16,4,83,74,74,2,1,80,0,0
3210,79,70,Zenon,Konopka,82,0,18,0,84,78,74,2,1,80,0,0
3152,86,70,Petr,Prucha,70,82,50,2,70,82,83,2,1,80,0,0
3126,80,75,Jeff,Woywitka,83,0,9,3,85,72,70,2,1,80,0,0
3886,77,75,Ryan,O'Byrne,82,0,7,4,88,72,68,2,1,80,0,0
3148,74,70,Andrew,Alberts,82,14,28,3,86,74,67,2,1,80,0,0
3151,75,75,Milan,Jurcina,82,95,18,4,86,72,67,2,1,80,0,0
2123,77,60,Kurt,Sauer,83,14,22,3,86,72,69,2,0,80,0,0
2071,83,55,Michal,Rozsival,84,82,22,4,84,76,78,1,1,80,0,0
1665,84,65,Dominic,Moore,80,0,26,0,80,82,81,1,1,80,0,0
740,83,65,Vernon,Fiddler,81,0,22,0,82,79,79,1,1,80,0,0
339,83,55,Eric,Belanger,82,0,22,0,80,80,81,1,1,80,0,0
1997,80,65,Andrew,Raycroft,80,0,9,5,81,80,83,1,1,80,0,0
1816,79,55,Chris,Osgood,82,0,10,5,81,81,80,1,1,80,0,0
548,80,55,Ty,Conklin,81,14,24,5,80,80,82,1,1,80,0,0
2101,82,55,Sami,Salo,82,67,28,4,80,79,77,1,1,80,0,0
1650,84,55,Mike,Modano,80,14,10,0,78,79,79,1,1,80,0,0
1578,79,55,Jamal,Mayers,82,0,25,2,86,79,75,1,1,80,0,0
1516,83,55,John,Madden,83,0,14,0,80,78,77,1,1,80,0,0
659,86,55,Radek,Dvorak,80,82,1,2,78,78,80,1,1,80,0,0
648,82,55,Chris,Drury,82,14,19,0,80,78,79,1,1,80,0,0
143,79,55,Mathieu,Darche,79,0,15,1,81,81,79,1,1,80,0,0
1958,80,55,Martin,Prusek,82,82,114,5,80,80,80,1,1,80,0,0
1568,79,55,Chris,Mason,80,0,1,5,81,81,80,1,1,80,0,0
3480,84,55,Michal,Bros,72,82,112,0,76,79,82,1,1,80,0,0
2562,79,55,Niclas,Wallin,83,69,25,3,84,74,74,1,1,80,0,0
2399,79,55,Shawn,Thornton,83,0,2,1,86,76,72,1,1,80,0,0
2333,82,55,Steve,Sullivan,76,0,16,1,72,81,82,1,1,80,0,0
2308,80,55,Cory,Stillman,78,0,5,1,76,80,81,1,1,80,0,0
2077,76,65,Mike,Rupp,80,14,23,0,88,77,73,1,1,80,0,0
1565,82,55,Radek,Martinek,80,82,18,4,81,75,75,1,1,80,0,0
903,80,55,Jeff,Halpern,83,14,15,0,81,78,75,1,1,80,0,0
3350,82,65,Greg,Zanon,85,0,14,3,84,72,68,1,1,80,0,0
3671,79,65,Jeff,Finger,82,14,59,4,84,72,68,1,1,80,0,0
2105,78,55,Bryce,Salvador,83,0,17,3,83,74,68,1,1,80,0,0
2097,77,55,Ruslan,Salei,82,70,10,3,84,73,68,1,1,80,0,0
700,75,65,John,Erskine,83,0,29,3,88,71,68,1,1,80,0,0
665,78,55,Mark,Eaton,83,14,18,3,83,70,69,1,1,80,0,0
137,75,65,Sheldon,Brookbank,81,0,0,4,86,74,68,1,1,80,0,0
337,72,45,Wade,Belak,85,0,46,2,94,74,66,1,0,80,0,0
6863,92,100,Brandon,McMillan,80,0,0,1,78,80,78,5,1,79,0,0
5829,85,100,Keaton,Ellerby,82,0,12,3,85,76,76,5,1,79,0,0
7238,80,100,Kyle,Clifford,80,0,13,1,86,80,75,5,1,79,0,0
6601,80,100,Nick,Palmieri,79,14,17,2,84,80,76,5,1,79,0,0
6491,84,100,Dana,Tyrell,79,0,26,0,80,78,79,5,1,79,0,0
5860,77,100,Ryan,White,81,0,15,0,84,79,77,5,1,79,0,0
5779,84,100,Matthew,Halischuk,79,0,16,2,77,79,80,5,1,79,0,0
4255,83,100,Tommy,Pyatt,81,0,15,0,80,80,78,5,1,79,0,0
4165,83,100,Brian,Lee,81,14,20,4,82,75,77,5,1,79,0,0
6334,80,100,Jakub,Kovar,80,82,104,5,80,80,80,5,1,79,0,0
8627,85,100,Nick,Leddy,79,14,6,3,76,75,82,5,1,79,0,0
8317,83,100,Bobby,Butler,76,14,20,2,76,82,80,5,1,79,0,0
5765,82,100,Matt,Beleskey,80,0,0,1,84,75,75,5,1,79,0,0
4406,81,100,Derek,Joslin,79,0,5,3,80,77,79,5,1,79,0,0
4239,84,100,Jakub,Kindl,79,82,10,3,81,74,78,5,1,79,0,0
6599,84,85,Brandon,Yip,79,0,7,2,80,80,79,3,1,79,0,0
4767,84,85,Jack,Hillen,82,14,18,3,80,75,78,3,1,79,0,0
4636,83,85,Derek,Dorsett,81,0,8,2,85,78,75,3,1,79,0,0
4337,81,85,Darroll,Powe,80,0,21,0,83,80,77,3,1,79,0,0
98,82,85,Colin,Fraser,82,0,13,0,82,78,75,3,1,79,0,0
4397,83,85,Mark,Letestu,75,0,23,0,77,80,82,3,1,79,0,0
4205,81,85,Jared,Boll,81,14,8,2,87,76,72,3,1,79,0,0
3713,83,85,Mike,Brown,81,14,27,2,85,76,70,3,1,79,0,0
3525,79,85,BJ,Crombeen,80,14,24,2,85,78,75,3,1,79,0,0
3402,85,85,Carl,Gunnarsson,77,69,27,3,78,76,80,3,1,79,0,0
3302,77,85,Jean-Francois,Jacques,80,0,11,1,88,76,73,3,1,79,0,0
3896,80,85,Clayton,Stoner,82,0,14,3,86,70,68,3,1,79,0,0
3286,80,75,Jeremy,Colliton,76,0,36,0,76,71,72,3,0,79,0,0
5214,82,70,Denis,Denisov,78,76,116,3,78,84,83,2,1,79,0,0
3241,86,75,Jeff,Tambellini,78,0,28,1,80,79,81,2,1,79,0,0
3153,85,70,Jim,Slater,81,14,1,0,82,78,77,2,1,79,0,0
1512,83,70,Derek,MacKenzie,82,0,8,0,83,79,77,2,1,79,0,0
38,80,75,Nate,Thompson,82,14,26,0,84,80,78,2,1,79,0,0
6398,86,75,Matt,Gilroy,79,14,19,4,77,76,81,2,1,79,0,0
4768,82,75,Jesse,Winchester,79,0,20,0,80,80,78,2,1,79,0,0
4371,82,75,Tanner,Glass,81,0,28,1,86,76,73,2,1,79,0,0
3800,79,70,Matt,Hendricks,82,14,29,0,86,79,76,2,1,79,0,0
3744,85,75,Drew,Miller,81,14,10,1,80,78,78,2,1,79,0,0
3248,84,75,Bruno,Gervais,81,0,26,4,80,75,81,2,1,79,0,0
837,83,75,Boyd,Gordon,81,0,29,2,80,79,77,2,1,79,0,0
684,83,75,Steve,Eminger,82,0,19,4,82,76,76,2,1,79,0,0
34,84,75,Adam,Burish,82,14,9,2,84,76,73,2,1,79,0,0
5092,79,75,Lukas,Mensator,80,82,105,5,80,79,81,2,1,79,0,0
5047,80,70,Tomas,DUBA,80,82,115,5,79,79,80,2,1,79,0,0
4351,77,75,Byron,Bitz,80,0,12,2,86,78,72,2,1,79,0,0
3333,82,75,Rick,Rypien,81,0,38,0,85,76,73,2,1,79,0,0
3212,77,75,Ben,Eager,80,0,25,1,87,76,74,2,1,79,0,0
3137,82,70,Brett,Lebda,82,14,27,3,78,74,78,2,1,79,0,0
2347,80,70,Brian,Sutherby,81,0,9,0,85,76,72,2,1,79,0,0
1589,80,75,Cody,McCormick,80,0,3,0,87,76,72,2,1,79,0,0
18,86,75,Ryan,Shannon,75,14,20,2,72,80,81,2,1,79,0,0
5068,80,70,Jaroslav,Hubl,78,82,108,5,79,79,80,2,1,79,0,0
4193,84,75,Mike,Lundin,81,14,26,3,80,72,73,2,1,79,0,0
3899,80,70,Aaron,Voros,81,0,59,2,86,72,73,2,1,79,0,0
3777,83,75,Andrew,Ebbett,74,0,22,0,73,78,82,2,1,79,0,0
3730,80,75,Adam,Pardy,81,0,4,3,85,73,69,2,1,79,0,0
3673,77,75,Cody,McLeod,80,0,7,1,87,76,72,2,1,79,0,0
3211,80,75,Cam,Janssen,80,14,24,2,91,72,69,2,1,79,0,0
91,80,75,Aaron,Rome,81,0,28,3,84,73,71,2,1,79,0,0
3860,79,75,Matt,Smaby,81,14,26,3,86,72,68,2,1,79,0,0
5780,77,75,Davis,Drewiske,81,14,13,3,84,72,67,2,1,79,0,0
3894,73,70,John,Scott,82,0,6,3,89,71,63,2,1,79,0,0
3299,77,70,Jay,Harrison,83,0,5,3,87,68,66,2,1,79,0,0
3395,79,60,Erik,Ersberg,79,69,45,5,78,80,82,2,0,79,0,0
3775,78,60,Charlie,Cook,76,14,125,4,76,76,75,2,0,79,0,0
3112,72,60,Brian,McGrattan,80,0,57,2,94,69,65,2,0,79,0,0
2080,80,55,Jarkko,Ruutu,82,67,0,1,84,76,76,1,1,79,0,0
429,85,55,Matt,Bradley,80,0,29,2,84,78,75,1,1,79,0,0
387,85,55,Jason,Blake,78,14,0,1,77,80,80,1,1,79,0,0
269,82,55,Arron,Asham,80,0,23,2,83,79,77,1,1,79,0,0
4993,80,65,Marek,Pinc,81,82,107,5,80,78,80,1,1,79,0,0
4911,80,55,Roman,Malek,80,82,114,5,80,79,80,1,1,79,0,0
2114,78,65,Curtis,Sanford,80,0,41,5,80,79,83,1,1,79,0,0
1411,77,55,Manny,Legace,81,0,94,5,82,79,79,1,1,79,0,0
1363,79,55,Patrick,Lalime,80,0,3,5,80,80,80,1,1,79,0,0
1031,79,55,Cristobal,Huet,79,84,120,5,80,79,81,1,1,79,0,0
2580,84,55,Mike,Weaver,81,0,12,4,81,74,77,1,1,79,0,0
2001,84,55,Wade,Redden,78,0,39,3,80,75,79,1,1,79,0,0
1838,80,55,Richard,Park,76,14,121,2,76,81,80,1,1,79,0,0
1726,84,55,Rob,Niedermayer,81,0,3,0,81,76,75,1,1,79,0,0
1288,80,65,Tom,Kostopoulos,80,0,4,2,84,78,74,1,1,79,0,0
1254,82,55,Saku,Koivu,78,67,0,0,76,78,80,1,1,79,0,0
534,80,55,Chris,Clark,82,14,8,2,81,78,76,1,1,79,0,0
514,77,65,Jonathan,Cheechoo,79,0,61,2,81,79,80,1,1,79,0,0
275,77,55,Adrian,Aucoin,81,0,22,4,83,77,77,1,1,79,0,0
209,80,55,Craig,Adams,81,0,23,2,83,77,76,1,1,79,0,0
5041,80,55,Martin,Vojtek,79,82,113,5,79,79,79,1,1,79,0,0
949,78,55,Johan,Hedberg,80,69,17,5,80,79,79,1,1,79,0,0
273,82,55,Jean-Sebastien,Aubin,78,0,90,5,78,81,77,1,1,79,0,0
3141,79,50,Petr,Sykora,74,82,119,0,75,81,79,1,1,79,0,0
1524,79,65,Adam,Mair,82,0,17,0,82,76,72,1,1,79,0,0
900,79,65,Adam,Hall,80,14,26,2,84,76,73,1,1,79,0,0
419,77,55,Eric,Boulton,83,0,1,1,85,74,73,1,1,79,0,0
1671,76,55,Ethan,Moreau,83,0,8,1,84,72,70,1,1,79,0,0
1378,75,55,Ian,Laperriere,84,0,21,2,84,72,70,1,1,79,0,0
1017,75,65,Darcy,Hordichuk,82,0,12,1,89,72,68,1,1,79,0,0
828,73,65,Eric,Godard,80,0,23,2,90,72,68,1,1,79,0,0
427,77,65,Nick,Boynton,82,0,21,4,84,72,70,1,1,79,0,0
417,80,55,Francis,Bouillon,82,14,16,3,82,70,72,1,1,79,0,0
84,77,65,Kent,Huskins,83,0,25,3,84,72,68,1,1,79,0,0
3301,70,65,Raitis,Ivanans,80,74,4,1,93,74,65,1,1,79,0,0
2282,77,55,Steve,Staios,83,0,4,4,83,70,67,1,1,79,0,0
2218,76,55,Karlis,Skrastins,83,74,9,3,83,71,68,1,1,79,0,0
2033,75,55,Craig,Rivet,82,0,8,4,82,71,70,1,1,79,0,0
1781,82,55,Michael,Nylander,71,69,55,0,69,75,82,1,1,79,0,0
1442,77,55,Andreas,Lilja,80,69,0,3,83,70,68,1,1,79,0,0
2348,70,55,Andy,Sutton,83,0,0,3,87,70,66,1,1,79,0,0
